,id,lat,lon,meaninterval,meanlikes,meandensity,likes/posts
2829,247123610,1.3472064,103.6357178,4186.666157,55.08333333,0.000238854,230615.5275
2830,247154744,1.321574,103.8528,4936.588889,606.0833333,0.000202569,2991984.249
2831,247157290,1.3419133,103.8112186,7018.650764,35.14285714,0.000142478,246655.4411
2832,247203528,1.3044273,103.8091229,8284.830303,31.27272727,0.000120703,259089.2386
2833,247288085,1.3818671,103.7362093,12336.71217,40.25,8.10589E-05,496552.6648
2834,247333797,1.332008,103.892046,669010.2444,16.33333333,1.49475E-06,10927167.33
2835,247739734,1.3825178,103.6953396,4098.56266,37.16666667,0.000243988,152329.9122
2836,247857524,1.359112,103.8339,5469.371651,21.66666667,0.000182836,118503.0524
2837,247926047,1.3492762,103.6877387,7352.110606,153,0.000136015,1124872.923
2838,247934473,1.299094,103.855875,6211.795455,22.54545455,0.000160984,140047.7521
2839,247935780,1.316979,103.8876793,16361.07151,51.66666667,6.11207E-05,845322.0281
2840,247941392,1.2877935,103.8665549,11842.20926,281.1111111,8.44437E-05,3328976.603
2841,247946858,1.3373235,103.7965479,8310.483333,60.66666667,0.00012033,504169.3222
2842,247981773,1.396756,103.7469,13229.54697,24.81818182,7.55884E-05,328333.3021
2843,247981866,1.3037637,103.8099023,5195.326667,22.6,0.000192481,117414.3827
2844,247987071,1.3249829,103.8352119,5314.445556,49.1,0.000188166,260939.2768
2845,247997883,1.3403608,103.7959979,7144.432654,11,0.000139969,78588.75919
2846,248010740,1.3175633,103.78588,83599.755,48.4,1.19618E-05,4046228.142
2847,248018009,1.3861586,103.6954122,7048.728532,56.57142857,0.00014187,398756.6427
2848,248033192,1.3262386,103.8918853,4513.472626,15.18181818,0.000221559,68522.72078
2849,248073346,1.469808,103.8196689,7299.718333,65.85714286,0.000136992,480738.5931
2850,248074445,1.3825178,103.6953396,932727.025,141,1.07213E-06,131514510.5
2851,248086757,1.4507547,103.7965602,5007.048611,84.81818182,0.000199718,424688.7595
2852,248093447,1.3279837,103.7669284,12603.54583,105,7.93428E-05,1323372.313
2853,248122280,1.359015,103.8187,4521.064975,67.81818182,0.000221187,306610.4065
2854,248122750,1.3626655,103.8296369,12031.87273,86.27272727,8.31126E-05,1038022.474
2855,248123246,1.359561,103.8191,8901.359201,114.125,0.000112342,1015867.619
2856,248162353,1.4009388,103.9091178,6215.211111,39.88888889,0.000160896,247917.8654
2857,248171623,1.4430951,103.7855807,4170.590394,104.1666667,0.000239774,434436.4993
2858,248173743,1.3626662,103.764294,4162.861991,81.16666667,0.000240219,337885.6316
2859,248271207,1.3350091,103.7064354,9860.217465,19.8,0.000101418,195232.3058
2860,248301533,1.304377,103.83388,39631.8,14.22222222,2.52323E-05,563652.2667
2861,248329192,1.3310023,103.7964483,4295.15662,57.16666667,0.00023282,245539.7868
2862,248826128,1.350552,103.8486,8350.994444,18.44444444,0.000119746,154029.4531
2863,248909451,1.3046611,103.824931,4943.531944,119.4,0.000202285,590257.7142
2864,248929854,1.3299772,103.7995908,6152.610738,74.875,0.000162533,460676.729
2865,248949290,1.316261,103.805676,6962.001806,28,0.000143637,194936.0506
2866,249079907,1.3138397,103.8159136,5711.358364,55,0.00017509,314124.71
2867,249131548,1.2862738,103.8592663,6144.984826,124.5,0.000162734,765050.6109
2868,249181320,1.4189507,103.7580545,8002.65,98.63636364,0.000124959,789352.2955
2869,249269768,1.2890703,103.8543886,4224.204051,68.66666667,0.000236731,290062.0115
2870,249446335,1.4142719,104.0386729,4556.624352,145.8333333,0.000219461,664507.718
2871,249508624,1.3748868,103.7518051,4567.624537,54.58333333,0.000218932,249316.1726
2872,249518486,1.3259209,103.79995,7073.227153,19.42857143,0.000141378,137422.699
2873,249525227,1.315363,103.857981,4934.423139,45.6,0.000202658,225009.6951
2874,249544383,1.4253923,103.7300007,18236.46111,44.5,5.48352E-05,811522.5194
2875,249563900,1.314478,103.8897999,4687.731237,24.27272727,0.000213323,113784.0219
2876,249579353,1.4381922,103.7889597,5502.627778,34.88888889,0.000181731,191980.5691
2877,249627085,1.2939482,103.8533489,7537.474757,47,0.00013267,354261.3136
2878,249627098,1.2954213,103.8058723,4510.967626,46.27272727,0.000221682,208734.7747
2879,249653217,1.291399,103.8408,5674.836833,76.1,0.000176217,431855.083
2880,249655457,1.4452039,103.8046094,7014.173747,19.71428571,0.000142568,138279.4253
2881,249655693,1.383786,103.699851,4477.523384,140.0909091,0.000223338,627260.3213
2882,249660647,1.325329,103.841501,4609.823056,31.27272727,0.000216928,144161.7392
2883,249665088,1.2924099,103.7739968,36478.67667,107.7,2.74133E-05,3928753.477
2884,249668422,1.3203433,103.8090528,7116.942262,22.57142857,0.00014051,160639.5539
2885,249691079,1.322693,103.814287,4533.250328,87,0.000220592,394392.7786
2886,249719027,1.3422494,103.7923638,5247.055833,88.7,0.000190583,465413.8524
2887,249728416,1.423933,103.8387,9018.322674,73.125,0.000110885,659464.8455
2888,249778024,1.451418,103.791618,17044.62361,73.5,5.86695E-05,1252779.835
2889,249779097,1.332948,103.777515,4829.401768,171.4545455,0.000207065,828022.8849
2890,249780533,1.3354481,103.7944186,5363.130556,79.4,0.000186458,425832.5661
2891,249807237,1.441791,103.8247081,11756.40833,59.66666667,8.506E-05,701465.6972
2892,249813293,1.3241006,103.8141827,6591.555556,22.44444444,0.000151709,147943.8025
2893,249824649,1.449661,103.8186264,12314.36014,29,8.1206E-05,357116.444
2894,249826095,1.4043485,103.793023,7599.841944,122.1428571,0.000131582,928266.4089
2895,249835233,1.391935,103.876142,6710.475,31.375,0.000149021,210541.1531
2896,249841445,1.3179053,103.9742232,8601.385104,51.5,0.00011626,442971.3329
2897,249844292,1.306046,103.791397,5495.932716,31,0.000181953,170373.9142
2898,249881134,1.3173992,103.7571062,7026.641815,211.7142857,0.000142315,1487640.453
2899,249896137,1.3539239,103.7682027,8793.842857,7.714285714,0.000113716,67838.21633
2900,249904795,1.2927641,103.7685236,4944.009063,55.8,0.000202265,275875.7057
2901,249918344,1.3015778,103.9128834,5947.995,100.8,0.000168124,599557.896
2902,249967656,1.2976822,103.8542087,29571.475,90,3.38164E-05,2661432.75
2903,250153236,1.3486357,103.9277844,34131.60476,44.42857143,2.92984E-05,1516418.44
2904,250177138,1.4115068,103.8744603,7482.186042,91.875,0.000133651,687425.8426
2905,250191325,1.355093,103.8299,24537.10598,145,4.07546E-05,3557880.367
2906,250195658,1.2649775,103.8191977,6365.388056,35.5,0.0001571,225971.276
2907,250206687,1.3730243,103.7523722,5012.143583,93.1,0.000199515,466630.5676
2908,250259236,1.346852,103.729195,6244.607743,86.5,0.000160138,540158.5698
2909,250341443,1.373163,103.929232,4881.991187,56.90909091,0.000204834,277829.6803
2910,250346531,1.2249821,103.7524501,4804.286111,89.08333333,0.000208147,427981.8211
2911,250347430,1.2928879,103.768677,5836.097438,115.3333333,0.000171347,673096.5712
2912,250355298,1.3581563,103.9112546,9031.189213,19.83333333,0.000110727,179118.5861
2913,250365868,1.3024578,103.8351314,6164.843883,111,0.00016221,684297.671
2914,250366062,1.1600119,103.7406343,8787.386364,21.90909091,0.000113799,192523.6467
2915,250366274,1.4043485,103.793023,232435.4556,70.61111111,4.30227E-06,16412525.78
2916,250418105,1.297027,103.8009083,14242.28333,51,7.02135E-05,726356.45
2917,250437775,1.3035993,103.8103861,4697.165152,43,0.000212894,201978.1015
2918,250442310,1.3279418,103.7668818,5116.091861,27.5,0.000195462,140692.5262
2919,250444012,1.3250657,103.8912452,7701.88,107.5,0.000129838,827952.1
2920,250469025,1.329511,103.776232,91281.44861,169.5,1.09551E-05,15472205.54
2921,250480338,1.3488363,103.6809113,5482.597058,101.2222222,0.000182395,554960.6577
2922,250490960,1.3243268,103.7967428,4492.614116,34.36363636,0.000222588,154382.5578
2923,250514751,1.2973672,103.8091129,7318.587222,91.28571429,0.000136638,668082.4621
2924,250518137,1.3573421,103.943754,7712.729167,13,0.000129656,100265.4792
2925,250519907,1.338892,103.7789155,43351.49028,172,2.30673E-05,7456456.328
2926,250541526,1.3705016,103.8630302,6352.439931,71.25,0.00015742,452611.3451
2927,250609110,1.255635,103.819555,16385.41055,20.66666667,6.10299E-05,338631.818
2928,250637432,1.2732586,103.8424376,6378.671667,111.3,0.000156772,709946.1565
2929,250662861,1.3644202,103.9915308,4558.750606,22.63636364,0.000219358,103193.5364
2930,250887110,1.34533,103.8706547,49067.2,13,2.03802E-05,637873.6
2931,250910522,1.3160332,103.8058468,4945.771417,33.7,0.000202193,166672.4967
2932,250925964,1.314921,103.8161324,6140.242412,33.25,0.00016286,204163.0602
2933,250933629,1.356802,103.8262,123905.1938,20,8.07069E-06,2478103.875
2934,250960805,1.2834283,103.8444521,16739.27,43.6,5.97398E-05,729832.172
2935,251010118,1.3236193,103.9364662,5482.347328,15.33333333,0.000182404,84062.65902
2936,251033359,1.3559111,103.9327887,46810.025,30.25,2.13629E-05,1416003.256
2937,251051629,1.3082507,103.7796987,7038.508606,129.8571429,0.000142076,914000.6176
2938,251094789,1.3482954,103.7232588,5929.835185,79.55555556,0.000168639,471751.3325
2939,251119565,1.366577,103.692123,7333.525,42.91666667,0.00013636,314730.4479
2940,251127072,1.3560181,103.7533996,6492.22963,71.66666667,0.00015403,465276.4568
2941,251128337,1.315396,103.7768,8210.58338,12.33333333,0.000121794,101263.8617
2942,251129434,1.319846,103.6694219,6146.763634,25.5,0.000162687,156742.4727
2943,251134917,1.400002,103.7494,5457.826258,11.22222222,0.000183223,61248.93911
2944,251135178,1.3866037,103.7080193,5090.301472,56.6,0.000196452,288111.0633
2945,251140777,1.332948,103.777515,6927.106944,150.9166667,0.00014436,1045415.89
2946,251179723,1.3050693,103.7877561,6347.125926,27.44444444,0.000157552,174193.3449
2947,251188287,1.299656,103.856,88371.90625,43.75,1.13158E-05,3866270.898
2948,251196899,1.4421427,103.8235893,8635.65,46.625,0.000115799,402637.1813
2949,251204239,1.3473729,103.8675465,90261.85,182.4166667,1.10789E-05,16465265.8
2950,251219241,1.2941149,103.8463071,7002.266667,221.125,0.000142811,1548376.217
2951,251241152,1.3047591,103.8249408,4916.848028,43.9,0.000203382,215849.6284
2952,251268235,1.3892548,103.7702214,4966.162472,89.5,0.000201363,444471.5413
2953,251299282,1.3550979,103.9889325,6558.231818,30.72727273,0.00015248,201516.5777
2954,251319803,1.3028034,103.8401917,10921.02889,33.6,9.15665E-05,366946.5707
2955,251325910,1.306895,103.788483,7744.49697,34.72727273,0.000129124,268945.2584
2956,251430035,1.3328247,103.9142768,7937.941667,53.5,0.000125977,424679.8792
2957,251640087,1.370107,103.9450482,8442.997619,46.14285714,0.000118441,389584.033
2958,251763014,1.388466,103.7711,4961.902556,46.7,0.000201536,231720.8493
2959,251772015,1.296055,103.81593,10823.51364,31.72727273,9.23914E-05,343400.569
2960,251806652,1.3380958,103.6936965,4968.776861,38,0.000201257,188813.5207
2961,251835419,1.331861,103.901179,4103.617381,72.91666667,0.000243687,299222.1007
2962,251835680,1.3168065,103.8072505,54200.36364,25.09090909,1.84501E-05,1359936.397
2963,251845374,1.3720937,103.9473728,4915.05303,39.27272727,0.000203457,193027.5372
2964,251875880,1.3090445,103.7813244,4983.189333,64.1,0.000200675,319422.4363
2965,251908919,1.290007,103.8373104,14382.92727,261.6363636,6.95269E-05,3763096.79
2966,251921348,1.4511892,103.7962242,4154.662292,48.41666667,0.000240693,201154.8993
2967,251948320,1.340903,103.7735,21850.77727,37.81818182,4.5765E-05,826356.6678
2968,251952306,1.337692,103.964624,24534.17675,9.5,4.07595E-05,233074.6791
2969,251989624,1.337692,103.964624,5458.282182,19.66666667,0.000183208,107346.2163
2970,251998466,1.3674283,103.9077975,22118.7763,12.33333333,4.52105E-05,272798.241
2971,252004818,1.1598748,103.7405924,57371.26429,32.42857143,1.74303E-05,1860468.142
2972,252019441,1.3499251,103.8508422,7030.548294,296.5714286,0.000142236,2085059.751
2973,252039683,1.3391337,103.7785302,6211.7225,50.5,0.000160986,313691.9863
2974,252064521,1.3227992,103.8151063,6164.612654,58,0.000162216,357547.534
2975,252069494,1.3333259,103.6811384,33263.45152,170.8181818,3.0063E-05,5682002.309
2976,252089402,1.352083,103.819836,94912.73333,125.4444444,1.0536E-05,11906275.1
2977,252107971,1.303656,103.8328781,33511.31296,53.66666667,2.98407E-05,1798440.462
2978,252123082,1.385524,103.942374,10592.51429,37.71428571,9.44063E-05,399489.1102
2979,252461709,1.3047412,103.831861,5712.608981,122.2222222,0.000175051,698207.7644
2980,252494830,1.3213419,103.8165398,5593.138889,33,0.00017879,184573.5833
2981,252528231,1.3158994,103.8066697,7647.615,24.25,0.00013076,185454.6638
2982,252551392,1.2817711,103.802535,4848.39697,42.45454545,0.000206254,205836.4895
2983,252581714,1.423933,103.8387,5178.766667,36.3,0.000193096,187989.23
2984,252585220,1.3927635,103.8940278,4490.185859,24.72727273,0.000222708,111030.0503
2985,252595517,1.4029491,103.7917411,27428.94,35.3,3.64578E-05,968241.582
2986,252613288,1.36779,103.8028,49067.2,61,2.03802E-05,2993099.2
2987,252623380,1.3110687,103.795639,13075.97639,54.58333333,7.64761E-05,713730.3779
2988,252628929,1.341913,103.8112,15822.69722,41.83333333,6.32003E-05,661916.1671
2989,252639600,1.2760953,103.8154437,81169.52,42.2,1.23199E-05,3425353.744
2990,252639927,1.3741477,103.9322979,12674.08167,74.3,7.89012E-05,941684.2678
2991,252692153,1.3705373,103.8487088,6213.575035,32.25,0.000160938,200387.7949
2992,252694474,1.294498,103.796,4910.824457,69.9,0.000203632,343266.6296
2993,252700471,1.3366443,103.7835965,16490.30278,49.25,6.06417E-05,812147.4118
2994,252718887,1.328143,103.8125,5476.063555,29.11111111,0.000182613,159414.2946
2995,252721280,1.287794,103.8666,4128.428492,35.75,0.000242223,147591.3186
2996,252731003,1.357555,103.766283,6873.901667,99.4,0.000145478,683265.8257
2997,252880755,1.2540421,103.8238084,1671551.84,22.8,5.98246E-07,38111381.95
2998,252905048,1.332948,103.777515,7197.509802,128.1428571,0.000138937,922309.4703
2999,252946993,1.338122,103.9096635,1412940.42,32.1,7.07744E-07,45355387.48
3000,253092131,1.3826375,103.6926887,8313.607429,45.16666667,0.000120285,375497.9355
3001,253119552,1.2799819,103.841517,7153.672222,57.66666667,0.000139788,412528.4315
3002,253297263,1.355322,103.988337,4474.808535,60.72727273,0.000223473,271742.9183
3003,253426737,1.391779,103.7525,4596.522374,58,0.000217556,266598.2977
3004,253434579,1.2835627,103.8606872,6303.226389,66.83333333,0.000158649,421265.6303
3005,253485213,1.3119064,103.7651492,144142.1033,24.4,6.9376E-06,3517067.321
3006,253507775,1.3378791,103.8972223,7036.725951,20.57142857,0.000142112,144755.5053
3007,253514363,1.3007842,103.9121866,6434.706007,52.25,0.000155407,336213.3889
3008,253516511,1.289291,103.776009,28460.15694,60.83333333,3.51368E-05,1731326.214
3009,253560669,1.306763,103.7884,5691.312037,31.77777778,0.000175706,180857.2492
3010,253565998,1.29757,103.7979,6109.682593,8.555555556,0.000163675,52271.72885
3011,253566579,1.323563,103.8107,4175.183032,39.25,0.00023951,163875.934
3012,253577438,1.4100376,103.8708339,8083.987302,34.28571429,0.000123701,277165.2789
3013,253583460,1.3082507,103.7796987,7875.016667,130,0.000126984,1023752.167
3014,253585671,1.2774606,103.8172191,11074.97778,42.44444444,9.02936E-05,470071.279
3015,253587605,1.3728498,103.694341,6175.25149,32.125,0.000161937,198379.9541
3016,253589622,1.360729,103.8125,6203.740344,83.625,0.000161193,518787.7863
3017,253590199,1.324771,103.7979937,12516.39199,34.25,7.98952E-05,428686.4257
3018,253599359,1.3894009,103.9104375,12277.67076,13,8.14487E-05,159609.7199
3019,253609215,1.3482542,103.7717807,5478.24445,12.33333333,0.00018254,67565.01488
3020,253641146,1.3173626,103.7827539,5054.784375,53.25,0.000197832,269167.268
3021,253643333,1.4010705,103.9092109,9186.542857,22.57142857,0.000108855,207353.3959
3022,253649586,1.2941149,103.8463071,7043.968519,91.33333333,0.000141965,643349.1247
3023,253655936,1.360729,103.8125,4567.513308,733.6363636,0.000218938,3350893.854
3024,253665264,1.3511792,103.7206511,8200.461329,31.33333333,0.000121944,256947.7883
3025,253710463,1.3267424,103.8898817,8278.014167,41.33333333,0.000120802,342157.9189
3026,253751524,1.334223,103.8935724,5063.21875,57.6,0.000197503,291641.4
3027,253752159,1.3882292,103.7315835,11860.96111,17.33333333,8.43102E-05,205589.9926
3028,253781917,1.3727067,103.9393138,4926.017883,39,0.000203004,192114.6974
3029,253791288,1.3765322,103.7252505,24618.53765,60,4.06198E-05,1477112.259
3030,253803025,1.308251,103.7797,5116.902755,56.33333333,0.000195431,288252.1885
3031,253807283,1.3194479,103.7782437,6146.007384,66.375,0.000162707,407941.2401
3032,253812454,1.2961252,103.8535776,5233.030556,90.91666667,0.000191094,475769.6947
3033,253827355,1.2494041,103.8303209,13923.31944,173.9166667,7.1822E-05,2421497.307
3034,253931559,1.2737864,103.8174964,4564.949242,89.90909091,0.00021906,410430.4364
3035,254355209,1.3136752,103.988683,24190.37167,85.1,4.13388E-05,2058600.629
3036,254457783,1.4379844,103.7943938,6177.138299,14.125,0.000161887,87252.07847
3037,254458582,1.3305269,103.8023527,5036.339419,131.7272727,0.000198557,663423.2562
3038,254507164,1.2978529,103.7706113,11036.69848,1337.727273,9.06068E-05,14764092.56
3039,254544635,1.3457316,103.7725926,4647.597121,43.18181818,0.000215165,200691.6939
3040,254556925,1.372066,103.9318907,6473.956417,20.1,0.000154465,130126.524
3041,254561575,1.307654,103.781374,6720.966667,109.3333333,0.000148788,734825.6889
3042,254625109,1.3169313,103.7836016,5790.366481,14,0.000172701,81065.13074
3043,254727984,1.3025027,103.8579692,5660.1,28.25,0.000176675,159897.825
3044,254728075,1.328072,103.805853,4490.827384,70.33333333,0.000222676,315854.8594
3045,254846242,1.3082507,103.7796987,4142.264657,79.16666667,0.000241414,327929.2853
3046,254925636,1.3007842,103.9121866,16576.59411,74.66666667,6.0326E-05,1237719.027
3047,255065881,1.446719,103.7301,49067.2,17,2.03802E-05,834142.4
3048,255099848,1.3391895,103.7086764,4932.179,211.3,0.00020275,1042169.423
3049,255115597,1.3553878,103.836408,4208.418866,25.25,0.000237619,106262.5764
3050,255159066,1.3390851,103.796762,9136.483333,51.81818182,0.000109451,473435.9545
3051,255256993,1.3434839,103.8702244,5460.249756,170.3333333,0.000183142,930062.5417
3052,255279585,1.308251,103.7797,4823.590429,88.18181818,0.000207314,425352.9742
3053,255305149,1.3037457,103.9040615,4834.801414,63.81818182,0.000206834,308548.2357
3054,255320342,1.3877476,103.8274648,5228.238028,414.7,0.000191269,2168150.31
3055,255337063,1.2966426,103.7763939,6177.113299,64.375,0.000161888,397651.6686
3056,255385797,1.281568,103.8636,139333.025,17.375,7.17705E-06,2420911.309
3057,255414243,1.360729,103.8125,10361.73256,17.2,9.6509E-05,178221.8
3058,255444295,1.329339,103.903084,8187.502961,21,0.000122137,171937.5622
3059,255452342,1.2992685,103.7758401,4927.568587,37.2,0.00020294,183305.5514
3060,255507002,1.4043485,103.793023,6145.522604,42,0.00016272,258111.9494
3061,255652947,1.3324955,103.9024543,7823.974242,27.27272727,0.000127812,213381.1157
3062,255898329,1.389086,103.8447,8184.283875,188.1666667,0.000122185,1540009.416
3063,255948820,1.412501,103.869048,40706.21212,58.27272727,2.45663E-05,2372061.997
3064,255961472,1.3515112,103.8063853,4346.960116,76.75,0.000230046,333629.1889
3065,255968172,1.296022,103.7723156,13682.53333,66.6,7.30859E-05,911256.72
3066,255984219,1.3546301,103.837576,4796.144444,37.16666667,0.000208501,178256.7019
3067,256049012,1.3607287,103.8125215,16429.42605,172,6.08664E-05,2825861.281
3068,256148224,1.4166703,103.8665551,19902.79,780.8,5.02442E-05,15540098.43
3069,256195924,1.356428,103.986862,5088.886364,49.27272727,0.000196507,250743.3099
3070,256223635,1.350525,103.8487,7284.174167,23.42857143,0.000137284,170657.7948
3071,256235747,1.3779074,103.9444296,7185.418095,52.57142857,0.000139171,377747.6941
3072,256592107,1.338695,103.900406,24664.16631,13,4.05447E-05,320634.162
3073,256628746,1.283563,103.8607,80983.39697,39.72727273,1.23482E-05,3217249.498
3074,256629321,1.4214742,103.8650856,9513.562963,38.55555556,0.000105113,366800.7053
3075,256656025,1.327608,103.9355,13472.68333,216,7.42243E-05,2910099.6
3076,256656090,1.376239,103.756401,5717.012121,35.09090909,0.000174917,200615.1526
3077,256691711,1.332661,103.890362,4477.612828,34.45454545,0.000223333,154274.1147
3078,256713910,1.3178328,103.8055615,113768.7204,66.44444444,8.78976E-06,7559299.42
3079,256750240,1.318741,103.818082,5716.235463,130.5555556,0.00017494,746286.2966
3080,256802164,1.3360964,103.7958034,5018.619222,42.4,0.000199258,212789.455
3081,256815492,1.3544859,103.9892274,6140.398534,57.625,0.000162856,353840.4655
3082,256888079,1.400646,103.7999,5488.704097,81.77777778,0.000182192,448854.024
3083,256913747,1.3434548,103.9629872,6869.15,144.3,0.000145578,991218.345
3084,256920249,1.382347,103.8764,7044.788638,224.4285714,0.000141949,1581051.85
3085,256930538,1.3319991,103.8497956,9645.023611,88.66666667,0.00010368,855192.0935
3086,256968102,1.2897934,103.8558166,4586.488611,44,0.000218032,201805.4989
3087,257090953,1.4115068,103.8744603,5535.136042,115.9166667,0.000180664,641614.5195
3088,257163552,1.4070796,103.8843902,9803.23,145.4,0.000102007,1425389.642
3089,257342858,1.4271702,103.8767024,6791.074242,147.5454545,0.000147252,1001992.136
3090,257397172,1.3984457,103.9072046,8286.871127,864.1666667,0.000120673,7161237.799
3091,257417622,1.3508853,103.76365,4164.626204,32.75,0.000240118,136391.5082
3092,257444847,1.2921088,103.8564312,8321.435463,24.16666667,0.000120172,201101.357
3093,257495926,1.35801,103.9295719,4620.955884,154.8181818,0.000216405,715407.9882
3094,257506787,1.27371,103.801314,4121.805741,57.91666667,0.000242612,238721.2492
3095,257510794,1.3726018,103.7106049,9962.263296,60.4,0.000100379,601720.7031
3096,257512316,1.331265,103.84061,8225.520417,20,0.000121573,164510.4083
3097,257516758,1.3500652,103.7494785,5026.720667,34.2,0.000198937,171913.8468
3098,257523063,1.2981212,103.7720926,70990.52857,90.71428571,1.40864E-05,6439855.092
3099,257554390,1.3724029,103.7008623,11941.17061,63.2,8.37439E-05,754681.9826
3100,257560226,1.335604,103.913183,4494.909005,31.66666667,0.000222474,142338.7851
3101,257602520,1.3200672,103.8447969,1357899.467,46.44444444,7.36432E-07,63066886.34
3102,257669726,1.2819247,103.8650467,5512.824012,443.7777778,0.000181395,2446468.789
3103,257680985,1.2815683,103.8636132,15152.34833,51.6,6.59964E-05,781861.174
3104,257771675,1.2918978,103.7657869,5456.386313,24.11111111,0.000183271,131559.5367
3105,257803777,1.3693311,103.8557745,10379.5255,12.2,9.63435E-05,126630.2111
3106,257826499,1.3644202,103.9915308,5710.359784,40.33333333,0.00017512,230317.8446
3107,257845035,1.398566,103.7503,6177.960417,20,0.000161866,123559.2083
3108,257891754,1.2166667,103.85,6254.158333,91.5,0.000159894,572255.4875
3109,258004461,1.3644202,103.9915308,4785.085707,23.18181818,0.000208983,110926.9868
3110,258166532,1.38753,103.8556,35352.85,33.18181818,2.82863E-05,1173071.841
3111,258264279,1.32388,103.963164,4476.349605,71.54545455,0.000223396,320262.4672
3112,258378566,1.3126909,103.8611733,4162.984653,111,0.000240212,462091.2965
3113,258401575,1.304906,103.9029935,6946.926667,62.1,0.000143949,431404.146
3114,258423324,1.3508312,103.8653417,4695.483005,31.27272727,0.000212971,146840.5594
3115,258428255,1.3469954,103.7319539,2346313.525,48.5,4.26201E-07,113796206
3116,258454885,1.32774,103.9045637,53746.92857,122.4285714,1.86057E-05,6580159.684
3117,258485310,1.3279129,103.9065485,4936.63175,45.3,0.000202567,223629.4183
3118,258486465,1.32982,103.799538,7603.170494,60.66666667,0.000131524,461259.01
3119,258486539,1.3624672,103.7420469,6516.398148,11.66666667,0.000153459,76024.64506
3120,258564514,1.3353377,103.7062501,6541.230303,103.5454545,0.000152876,677314.665
3121,258581999,1.352083,103.819836,6066.818333,40.7,0.000164831,246919.5062
3122,258602895,1.3489287,103.8493012,4192.835417,42.5,0.000238502,178195.5052
3123,258651716,1.2545582,103.8147787,7043.978333,212.4,0.000141965,1496140.998
3124,258675173,1.3522371,103.8481524,7960.414286,25.71428571,0.000125622,204696.3673
3125,258754715,1.3189115,103.768128,6280.161806,52.875,0.000159232,332063.5555
3126,258765919,1.341913,103.8112,9890.456343,482.5,0.000101108,4772145.185
3127,258830788,1.3015111,103.7718806,44613.36389,122.75,2.24148E-05,5476290.417
3128,258938399,1.31836,103.706967,8228.374551,32.5,0.000121531,267422.1729
3129,259387891,1.3377757,103.6718711,5721.284475,64.33333333,0.000174786,368069.3012
3130,259450480,1.3416619,103.9619548,7101.431614,56.28571429,0.000140817,399709.1508
3131,259460773,1.356307,103.760808,4471.291893,84.45454545,0.000223649,377620.9244
3132,259511722,1.4113054,103.8447261,5411.075861,48.7,0.000184806,263519.3944
3133,259539502,1.3040632,103.782655,4931.201111,55.7,0.00020279,274667.9019
3134,259552344,1.207916,103.7202285,9970.57984,54.4,0.000100295,542399.5433
3135,259567688,1.3915139,103.8373405,19104.84048,30.85714286,5.23428E-05,589520.7918
3136,259577680,1.3188143,103.8605539,4659.642424,91.90909091,0.000214609,428263.4992
3137,259600361,1.3338536,103.8926235,11269.625,221.8333333,8.87341E-05,2499978.479
3138,259606182,1.331833,103.790215,946811.4571,11.85714286,1.05618E-06,11226478.71
3139,259610547,1.400002,103.7494,7339.891468,42.85714286,0.000136242,314566.7772
3140,259714820,1.326419,103.901844,24316.69444,43.33333333,4.1124E-05,1053723.426
3141,259724020,1.3910578,103.9079146,4982.794556,39.3,0.000200691,195823.826
3142,259861762,1.32888,103.9432055,5516.920435,41.44444444,0.000181261,228645.7025
3143,259878818,1.4323614,103.7978412,5510.478889,23.77777778,0.000181472,131026.9425
3144,260393811,1.329511,103.776232,12872.04983,13.6,7.76877E-05,175059.8777
3145,260483281,1.308251,103.7797,56005.74545,68.63636364,1.78553E-05,3844030.711
3146,260506134,1.389187,103.8493,5694.213827,14.33333333,0.000175617,81617.06486
3147,260527982,1.308251,103.7797,20519.84,31.4,4.87333E-05,644322.976
3148,260592068,1.311504,103.7762,45794.24545,65.45454545,2.18368E-05,2997441.521
3149,260612888,1.2846292,103.8646975,4938.41175,37.6,0.000202494,185684.2818
3150,260642724,1.292381,103.7947,28013.34048,42.57142857,3.56973E-05,1192567.923
3151,260659662,1.352083,103.819836,6149.854745,30.75,0.000162605,189108.0334
3152,260788897,1.311178,103.7755,20619.63333,32,4.84975E-05,659828.2667
3153,260839443,1.2482777,103.8225374,7085.474074,50.88888889,0.000141134,360571.9029
3154,260879216,1.352872,103.862313,4522.38654,32.09090909,0.000221122,145127.4953
3155,260896852,1.3483099,103.6831347,22328.71167,77.9,4.47854E-05,1739406.639
3156,260915041,1.3174775,103.8077374,4646.671111,128.1818182,0.000215208,595618.7515
3157,261325374,1.346597,103.6805,5508.009136,43.11111111,0.000181554,237456.3939
3158,261521513,1.355354,103.83,6247.147279,40.25,0.000160073,251447.678
3159,261576629,1.3470639,103.8549161,5456.212824,39.66666667,0.000183277,216429.7754
3160,261626333,1.3301141,103.7990086,5544.399236,64.33333333,0.000180362,356689.6842
3161,261644816,1.3310486,103.7966819,7018.580972,40.71428571,0.000142479,285756.511
3162,261663849,1.2985121,103.7748267,5131.337306,106.9,0.000194881,548539.958
3163,261800084,1.4011111,104.0219444,16705.04622,66,5.98622E-05,1102533.05
3164,262051070,1.3425888,103.7563114,11340.11111,7.222222222,8.81826E-05,81900.80247
3165,262113099,1.311178,103.7755,6710.086389,112.5,0.000149029,754884.7188
