,id,medianinterval,mediandensity,medianlikes,likes/post
2602,238598551,4153.275,0.000240774,19.5,80988.81108
2603,238617356,1400.483333,0.000714039,37,51817.8979
2604,238618566,4100.333333,0.000243883,27,110708.8235
2605,238635671,1538.5,0.000649984,43,66155.4746
2606,238675465,382.1543056,0.002616744,32.5,12420.0151
2607,238678912,23.16541667,0.043167797,8.5,196.9060409
2608,238683397,13005.5,7.69E-05,45.5,591750.6064
2609,238687532,67.64027778,0.014784091,21,1420.445802
2610,238693822,20.05445602,0.04986423,8,160.435647
2611,238716804,146.63875,0.00681948,16.5,2419.53932
2612,238771467,169.5026389,0.005899613,11,1864.52908
2613,238777811,129.2105556,0.007739306,62,8011.054221
2614,238800859,188.6136111,0.005301844,167,31498.47487
2615,239103998,26.51388889,0.037716082,35.5,941.2430485
2616,239148312,110.2906944,0.009066948,8.5,937.4709108
2617,239154648,33591.74167,2.98E-05,49.5,1662792.416
2618,239187451,13.67861111,0.073106838,45,615.537496
2619,239190351,50.85694444,0.019662998,51,2593.704175
2620,239192489,5041,0.000198373,38,191558.327
2621,239198120,15498.36667,6.45E-05,63,976397.5271
2622,239239220,1933.066667,0.000517313,38,73456.49539
2623,239245303,1498.7,0.000667245,31,46459.69621
2624,239245388,46445.5,2.15E-05,36,1672038.866
2625,239325677,1688.458333,0.000592256,28,47276.85325
2626,239363099,641.65,0.001558482,35,22457.75055
2627,239364511,6333.891667,0.000157881,31,196350.4158
2628,239388442,16.18541667,0.061784013,54,874.0125055
2629,239424712,37.43138889,0.026715546,27.5,1029.363203
2630,239723269,10.0571412,0.099431835,131,1317.485491
2631,239764113,7.002106481,0.142814166,28,196.058982
2632,239814905,14.70152778,0.068020142,86.5,1271.682144
2633,239815128,10.84275463,0.092227486,74.5,807.7852193
2634,239821208,12992.45,7.70E-05,15,194886.6929
2635,239823330,1835.483333,0.000544816,24,44051.5697
2636,239839065,95.34166667,0.010488594,67,6387.891456
2637,239862035,1494.733333,0.000669016,44,65768.23275
2638,239871051,573.5083333,0.001743654,32,18352.26484
2639,239874950,10.14097222,0.098609875,23.5,238.3128465
2640,239911112,5.760694444,0.173590183,15,86.41041642
2641,239924821,2234.8,0.000447467,20,44696.03345
2642,239925952,1423.116667,0.000702683,18,25616.10285
2643,239927227,162.84625,0.006140762,60,9770.774376
2644,239966730,95.61666667,0.010458428,14.5,1386.441633
2645,239999294,4621.525,0.000216379,92.5,427490.653
2646,240016746,748.6340278,0.001335766,5,3743.170585
2647,240077923,30.98712384,0.032271469,26,805.6652147
2648,240312068,139.6361111,0.007161471,20,2792.722333
2649,240366061,3178.033333,0.00031466,15,47670.50149
2650,240399206,799.5833333,0.001250651,77,61567.93542
2651,240421366,48.29902778,0.020704351,32,1545.568852
2652,240451798,93.94305556,0.010644746,28,2630.405648
2653,240471217,165.87,0.006028818,23.5,3897.944838
2654,240520816,10.87021991,0.091994459,28,304.3661575
2655,240548432,27.17833333,0.036794015,35,951.2416625
2656,240555847,7.718113426,0.129565341,13.5,104.1945315
2657,240558932,2.074189815,0.482115953,32,66.37407412
2658,240560261,30980.21667,3.23E-05,27,836464.9134
2659,240575948,16309.86667,6.13E-05,21,342507.0866
2660,240656830,32.61416667,0.030661522,15.5,505.519589
2661,240713578,55.49361111,0.018020092,50,2774.680618
2662,240715520,11.06777778,0.090352374,25,276.6944452
2663,240768325,750,0.001333333,111,83250.02081
2664,240874342,53.76138889,0.01860071,66,3548.251653
2665,241108724,40.95,0.024420024,119.5,4893.525084
2666,241141293,466.0666667,0.002145616,30,13981.99864
2667,241181389,1179.916667,0.000847517,12.5,14748.96669
2668,241207716,504.495,0.00198218,14,7062.930713
2669,241232990,17.725,0.056417489,44,779.9000058
2670,241267260,14.72550926,0.067909366,29,427.0397694
2671,241268683,659.175,0.001517048,21,13842.6734
2672,241340123,9749.05,0.000102574,23,224228.362
2673,241343016,85.5,0.011695906,34.5,2949.750109
2674,241350540,275.4865451,0.003629941,35.5,9779.77328
2675,241357692,92.45111111,0.010816528,20,1849.022163
2676,241419036,166.0541667,0.006022131,14,2324.758462
2677,241422044,8.000706019,0.124988969,31,248.0218874
2678,241656146,19.33603009,0.051716924,8,154.6882409
2679,241689379,138,0.007246377,159,21941.99943
2680,241714749,55.96944444,0.017866892,53,2966.380499
2681,241721944,5.037916667,0.198494748,24,120.9100001
2682,241754539,24.23365162,0.041264933,75.5,1829.640678
2683,241774979,803.125,0.001245136,29.5,23692.19105
2684,241778029,5481.475,0.000182433,143,783849.4132
2685,241821245,60.63333333,0.016492578,150,9095.000187
2686,241825918,7243.758333,0.00013805,91,659181.456
2687,241832047,1206.291667,0.000828987,15,18094.37301
2688,241836551,196.0263889,0.005101354,25.5,4998.672901
2689,241857628,987.9166667,0.001012231,20.5,20252.29419
2690,241858548,149.9666667,0.006668148,43,6448.567128
2691,241861745,46.99944444,0.021276847,31,1456.982794
2692,241863558,1243.175,0.000804392,162,201394.345
2693,241884344,2.3,0.434782609,28,64.39999995
2694,241886055,18.33833333,0.054530583,36.5,669.3491614
2695,241905687,88.73333333,0.011269722,203,18012.86669
2696,241923520,79.35,0.012602394,27.5,2182.125079
2697,241925986,10667.21667,9.37E-05,15,160008.1924
2698,241927691,16.90771991,0.05914458,36.5,617.1317811
2699,241935528,40049.5,2.50E-05,71.5,2863539.335
2700,241946466,5.30693287,0.188432759,139,737.6636671
2701,241973412,218100,4.59E-06,56,12213607.27
2702,241974067,80.70319444,0.012391083,68.5,5528.168926
2703,241984677,140.1736111,0.00713401,39,5466.771143
2704,241984998,6318.8,0.000158258,23,145332.3055
2705,242003332,4.139166667,0.241594524,51,211.0974999
2706,242006377,529.7416667,0.001887713,24,12713.79707
2707,242006484,17.18792824,0.058180369,16,275.0068498
2708,242010904,24.11444444,0.041468921,48,1157.493343
2709,242013605,2045.591667,0.000488856,28.5,58299.3765
2710,242035032,14.8965162,0.06712979,22,327.723355
2711,242040967,293.25,0.00341006,107,31377.74702
2712,242047308,76.56666667,0.013060514,29,2220.433285
2713,242050260,1548.166667,0.000645925,66.5,102953.1292
2714,242069139,1941.85,0.000514973,22,42720.68633
2715,242071176,28.53,0.035050824,5,142.6499988
2716,242101954,15.08638889,0.066284915,13,196.1230545
2717,242108645,14642,6.83E-05,53,776025.7816
2718,242130920,3.567430556,0.280313796,25.5,90.96947908
2719,242160744,46.50805556,0.021501651,22,1023.177243
2720,242163561,15384.35,6.50E-05,18,276918.3906
2721,242174701,3985.358333,0.000250918,44.5,177348.7753
2722,242198450,67.93828704,0.014719241,70,4755.679997
2723,242209003,106.3108333,0.009406379,43,4571.365878
2724,242474642,5678.916667,0.00017609,26,147651.769
2725,242477031,26.39694444,0.037883173,36,950.2899876
2726,242542181,407.425,0.002454439,5,2037.125388
2727,242603155,2609.766667,0.000383176,76,198342.2761
2728,242638736,34.77388889,0.028757209,68,2364.624467
2729,242640716,25.53166667,0.039167047,50,1276.583348
2730,242667564,165,0.006060606,27,4455.000045
2731,242671413,88.42652778,0.011308824,45.5,4023.406855
2732,242672571,23.52388889,0.042509978,195.5,4598.920282
2733,242676026,9.067731481,0.110281166,12,108.8127777
2734,242680471,47.93333333,0.020862309,11,527.2666607
2735,242689447,89.19416667,0.011211496,32,2854.213211
2736,242717064,91.88527778,0.010883136,42,3859.181765
2737,242721179,0,#DIV/0!,14,#DIV/0!
2738,242725367,17.76666667,0.056285178,31,550.766669
2739,242756805,29.42708333,0.033982301,35.5,1044.661455
2740,242758810,69.45081597,0.014398679,5,347.254078
2741,242790123,11.58138889,0.08634543,13,150.558055
2742,242817938,266.5888889,0.003751094,30,7997.666814
2743,242873438,2.986666667,0.334821429,17,50.77333327
2744,242895870,250.5508333,0.003991206,33,8268.177588
2745,242921192,5.511134259,0.181450851,52.5,289.3345482
2746,242927020,9428,0.000106067,5,47140.01527
2747,242945248,27009.775,3.70E-05,53,1431519.355
2748,242950422,21.00305556,0.04761212,29,609.0886102
2749,242959373,84689,1.18E-05,13,1100957.833
2750,243035490,55.27292824,0.018092039,32,1768.733751
2751,243040562,3461.833333,0.000288864,20.5,70967.6526
2752,243049982,102.9088889,0.009717334,15,1543.633264
2753,243135653,25.96055556,0.038519977,68,1765.317773
2754,243141259,8639.45,0.000115748,35,302381.0347
2755,243409113,19.68333333,0.050804403,40.5,797.1750008
2756,243527972,85.67194444,0.011672433,55.5,4754.792767
2757,243543024,17134.65,5.84E-05,19,325558.2038
2758,243597742,40.92694444,0.024433781,30,1227.808336
2759,243616573,1391.95,0.000718417,52,72381.36069
2760,243694296,14.71527778,0.067956583,61,897.6319483
2761,243713623,3.031446759,0.329875495,30,90.94340275
2762,243716760,19675.18333,5.08E-05,5,98376.00885
2763,243723776,6854.566667,0.000145888,67,459256.4159
2764,243813704,61.88981481,0.016157747,5,309.4490835
2765,243922838,24061.31667,4.16E-05,45,1082758.87
2766,244123570,94.64222222,0.010566109,99,9369.579663
2767,244129364,549.0833333,0.001821217,36,19767.00196
2768,244145392,19.14015046,0.052246193,129,2469.079422
2769,244154004,214.3444444,0.004665388,147,31508.63337
2770,244271688,86.25833333,0.011593083,20,1725.166636
2771,244296334,179.3108333,0.005576908,19.5,3496.561177
2772,244301758,16.39855903,0.060980968,74.5,1221.692644
2773,244302078,8287.075,0.00012067,41,339769.6196
2774,244323385,178.2295833,0.005610741,70,12476.07045
2775,244326253,8.591666667,0.116391853,62,532.6833314
2776,244328490,16.62363426,0.060155318,75,1246.772563
2777,244358566,203.075,0.004924289,24,4873.800055
2778,244369113,66.65,0.015003751,62,4132.299983
2779,244377639,50.92416667,0.019637042,114,5805.355002
2780,244395626,109.4344444,0.009137891,90,9849.099754
2781,244492600,64.17333333,0.015582797,45,2887.799924
2782,244639996,344.9529167,0.002898946,35.5,12245.83004
2783,244666265,17.90527778,0.055849455,41,734.1163848
2784,244766990,2776.95,0.000360107,47,130516.7631
2785,244787905,26.37916667,0.037908703,17,448.4458358
2786,244813616,256.1,0.003904725,39,9987.899276
2787,244824686,73331.61667,1.36E-05,21,1539962.014
2788,244855108,40.48472222,0.024700676,16,647.7555513
2789,244864052,0,#DIV/0!,15,#DIV/0!
2790,244888351,663.2,0.001507841,46,30507.19539
2791,244912413,12.03847222,0.083067019,44.5,535.7120135
2792,244997716,119.5598611,0.008364011,23.5,2809.656754
2793,245054175,2747.466667,0.000363972,126,346180.4754
2794,245364973,200.6211111,0.00498452,30,6018.63369
2795,245393949,88.27180556,0.011328646,24.5,2162.659156
2796,245479203,89.38319444,0.011187785,18,1608.897561
2797,245509964,0,#DIV/0!,20,#DIV/0!
2798,245556900,587.5,0.001702128,74,43474.99131
2799,245568119,489.6743056,0.002042174,13,6365.765111
2800,245657019,1597.058333,0.000626151,8,12776.47085
2801,245693004,74.75,0.013377926,35,2616.250082
2802,245774708,21.36569444,0.046804002,14,299.1197206
2803,246125656,14494.16667,6.90E-05,35,507295.636
2804,246127091,37.95552662,0.026346624,44,1670.04319
2805,246145259,1156.2,0.000864902,20,23124.00711
2806,246152759,10.81902778,0.092429747,9.5,102.7807639
2807,246157272,4228.15,0.00023651,822,3475540.146
2808,246209777,3.115271991,0.320999259,105.5,328.6611948
2809,246283253,16.94976852,0.058997856,37,627.1414337
2810,246347451,3437.116667,0.000290942,35,120298.8912
2811,246361052,92.63694444,0.010794829,15,1389.554202
2812,246362688,15739.11667,6.35E-05,104,1636867.288
2813,246546420,1966.470972,0.000508525,62,121921.2428
2814,246736661,27082,3.69E-05,40,1083279.846
2815,246754842,419.3086111,0.002384878,13,5451.012588
2816,246825817,139.9,0.007147963,62,8673.799794
2817,246863413,182.9,0.005467469,26.5,4846.849612
2818,246908637,10.88472222,0.09187189,38,413.6194433
2819,246934043,3.054861111,0.327347124,27,82.48125009
2820,246939677,5736.45,0.000174324,38.5,220853.1241
2821,246964186,18659.25833,5.36E-05,115,2145814.635
2822,246974904,6.126215278,0.163232919,31,189.9126732
2823,246999264,43.40944444,0.023036462,19,824.7794301
2824,247008767,53327.41667,1.88E-05,52,2773022.755
2825,247008969,218.8738889,0.004568841,67,14664.55059
2826,247043402,39735.26667,2.52E-05,14,556292.8644
2827,247071881,17.24483796,0.057988367,19,327.6519237
2828,247113244,120.5,0.008298755,16,1928.000043
2829,247123610,89.46694444,0.011177313,35.5,3176.076397
2830,247154744,201.8416667,0.004954378,26,5247.883791
2831,247157290,5.157881944,0.193878032,19,97.99975688
2832,247203528,2583.3,0.000387102,23,59415.86455
2833,247288085,27.86458333,0.03588785,34.5,961.3281375
2834,247333797,841967,1.19E-06,14,11787488.42
2835,247739734,5.676423611,0.176167261,39,221.3805209
2836,247857524,12.36502315,0.080873282,26,321.4906006
2837,247926047,863.3166667,0.001158324,172,148490.4051
2838,247934473,1413.533333,0.000707447,27,38165.4032
2839,247935780,1.040081019,0.961463561,53,55.12429399
2840,247941392,1805.7,0.000553802,37,66810.88187
2841,247946858,1672.733333,0.000597824,26,43491.06091
2842,247981773,10354.18333,9.66E-05,21,217437.8982
2843,247981866,61.4,0.016286645,18.5,1135.899997
2844,247987071,72.12736111,0.013864364,29,2091.693496
2845,247997883,114.9236111,0.008701432,5,574.6180629
2846,248010740,46197.575,2.16E-05,24.5,1131838.383
2847,248018009,18.5525,0.053901091,44,816.3100075
2848,248033192,26.45472222,0.037800435,14,370.3661082
2849,248073346,316.0727778,0.003163828,55,17384.00444
2850,248074445,772458.5,1.29E-06,140.5,108530245.6
2851,248086757,161.7877778,0.006180937,35,5662.571872
2852,248093447,1849.7,0.000540628,27,49941.9194
2853,248122280,57.57138889,0.017369739,39,2245.284169
2854,248122750,5643.033333,0.00017721,51,287794.1425
2855,248123246,957.13375,0.001044786,36.5,34935.3839
2856,248162353,187.15,0.005343308,22,4117.29962
2857,248171623,34.43555556,0.029039752,94,3236.942244
2858,248173743,27.46402778,0.036411265,86.5,2375.638418
2859,248271207,25.94149306,0.038548282,19,492.8883731
2860,248301533,16915,5.91E-05,14,236810.1003
2861,248329192,102.0881944,0.009795452,39,3981.43955
2862,248826128,2155.366667,0.000463958,17,36641.2477
2863,248909451,27.42680556,0.036460681,105,2879.81456
2864,248929854,9.607436343,0.10408604,38,365.0825798
2865,248949290,710.3075,0.001407841,21.5,15271.61093
2866,249079907,244.5822222,0.004088605,30,7337.465957
2867,249131548,3.6775,0.271923861,42,154.4550002
2868,249181320,1849.866667,0.00054058,58,107292.1677
2869,249269768,63.3625,0.015782206,47.5,3009.718667
2870,249446335,261.5043056,0.003824029,79,20658.83915
2871,249508624,146.9768056,0.006803795,28.5,4188.838729
2872,249518486,28.84508102,0.034667956,5,144.2254052
2873,249525227,19.30027778,0.051812726,30.5,588.6584697
2874,249544383,9270.275,0.000107872,20.5,190040.0475
2875,249563900,141.8441667,0.00704999,20,2836.883457
2876,249579353,33.96666667,0.029440628,24,815.2000018
2877,249627085,1272.814306,0.000785661,53.5,68095.52721
2878,249627098,40.2675,0.024833923,33,1328.827507
2879,249653217,417.0386111,0.00239786,14.5,6047.058627
2880,249655457,4.223344907,0.236779146,16,67.57351849
2881,249655693,8.775300926,0.113956206,118,1035.485509
2882,249660647,91.62888889,0.010913589,17,1557.691058
2883,249665088,6572.575,0.000152147,96.5,634255.0297
2884,249668422,35.65222222,0.028048742,14,499.1311197
2885,249691079,50.96305556,0.019622057,92,4688.6012
2886,249719027,65.52777778,0.015260704,87.5,5733.680438
2887,249728416,273.5633333,0.003655461,70.5,19286.21315
2888,249778024,3826.375,0.000261344,66.5,254453.8998
2889,249779097,36.59722222,0.027324478,135,4940.625032
2890,249780533,203.9727778,0.004902615,61,12442.33945
2891,249807237,3485.866667,0.000286873,33,115033.4817
2892,249813293,636.45,0.001571215,17,10819.65231
2893,249824649,12.41722222,0.080533309,29,360.0994466
2894,249826095,7.599444444,0.131588566,94,714.34778
2895,249835233,362.2166667,0.002760779,28,10142.06498
2896,249841445,1028.933472,0.00097188,51.5,52990.08108
2897,249844292,37.54694444,0.026633326,22,826.0327681
2898,249881134,3.465335648,0.288572335,25,86.63339124
2899,249896137,1632.183333,0.000612676,5,8160.920291
2900,249904795,10.91520255,0.091615341,26.5,289.2528665
2901,249918344,247.15,0.004046126,19,4695.849808
2902,249967656,2077.975,0.000481238,49.5,102859.7077
2903,250153236,10632.71667,9.40E-05,28,297716.1978
2904,250177138,225.3597222,0.00443735,74.5,16789.29992
2905,250191325,3.505978009,0.285227117,145,508.3668114
2906,250195658,128.2873611,0.007795,32.5,4169.33932
2907,250206687,25.70791667,0.038898523,64.5,1658.160645
2908,250259236,72.50722222,0.01379173,38.5,2791.527966
2909,250341443,336.0666667,0.0029756,54,18147.60048
2910,250346531,573.125,0.00174482,62,35533.75133
2911,250347430,285.3427778,0.003504557,26,7418.912005
2912,250355298,53.40458333,0.018724985,18.5,987.9847701
2913,250365868,17.85789352,0.055997646,45,803.6052087
2914,250366062,162.2166667,0.006164595,19,3082.116506
2915,250366274,622.5,0.001606426,28,17429.99678
2916,250418105,3337.816667,0.000299597,39.5,131843.7768
2917,250437775,89.53333333,0.011169025,44,3939.466516
2918,250442310,226.3525,0.004417888,16.5,3734.816274
2919,250444012,2272.041667,0.000440133,135,306725.4671
2920,250469025,72799.325,1.37E-05,108.5,7898721.645
2921,250480338,33.10809028,0.030204098,36,1191.891246
2922,250490960,25.28555556,0.039548271,33,834.4233304
2923,250514751,163.4466667,0.006118204,68,11114.37278
2924,250518137,1476.141667,0.000677442,5,7380.705655
2925,250519907,25166.66667,3.97E-05,37,931166.6511
2926,250541526,70.62319444,0.014159654,61.5,4343.326468
2927,250609110,20.1990162,0.049507362,25,504.9754014
2928,250637432,1415.1,0.000706664,134,189623.3571
2929,250662861,85.9825,0.011630274,15,1289.737456
2930,250887110,0,#DIV/0!,13,#DIV/0!
2931,250910522,20.36805556,0.049096488,30.5,621.2256974
2932,250925964,6.225341435,0.16063376,28.5,177.4222305
2933,250933629,6393.716667,0.000156404,15.5,99102.32475
2934,250960805,5176.841667,0.000193168,34.5,178601.0105
2935,251010118,28.08225694,0.035609673,16,449.316117
2936,251033359,34475.5,2.90E-05,24,827412.165
2937,251051629,3.153680556,0.31708982,54,170.2987501
2938,251094789,366.8,0.002726281,37,13571.60175
2939,251119565,9.016666667,0.11090573,15.5,139.7583335
2940,251127072,216.5166667,0.004618582,52,11258.8669
2941,251128337,13.62916667,0.073372057,9,122.6625008
2942,251129434,13.43315394,0.074442682,19,255.2299231
2943,251134917,5.933402778,0.168537353,11,65.26743066
2944,251135178,121.3077778,0.008243495,38,4609.695281
2945,251140777,1184.783333,0.000844036,125,148097.9484
2946,251179723,932.7166667,0.001072137,14,13058.0327
2947,251188287,25750.9,3.88E-05,13,334761.6497
2948,251196899,1881.483333,0.000531496,30.5,57385.19199
2949,251204239,37601.5,2.66E-05,116.5,4380572.069
2950,251219241,372.5333333,0.002684324,28,10430.93159
2951,251241152,8.585833333,0.116470931,26.5,227.5245829
2952,251268235,36.26722222,0.027573107,33,1196.818335
2953,251299282,1728.766667,0.000578447,19,32846.57021
2954,251319803,3.114166667,0.321113192,29,90.31083345
2955,251325910,181.8833333,0.00549803,22,4001.433241
2956,251430035,2071.2,0.000482812,49,101488.7782
2957,251640087,1043.35,0.000958451,13,13563.55202
2958,251763014,22.49861111,0.044447188,37,832.4486129
2959,251772015,4395.333333,0.000227514,26,114278.6818
2960,251806652,39.67027778,0.025207789,27.5,1090.932648
2961,251835419,6.56212963,0.152389553,66,433.1005551
2962,251835680,29364.01667,3.41E-05,29,851556.1454
2963,251845374,266.3833333,0.003753989,24,6393.199341
2964,251875880,21.74513889,0.04598729,73,1587.395126
2965,251908919,5069,0.000197278,25,126724.7235
2966,251921348,33.05611111,0.030251592,48.5,1603.221411
2967,251948320,13223.26667,7.56E-05,14,185125.6805
2968,251952306,0.576747685,1.733860448,9.5,5.47910301
2969,251989624,3.834039352,0.260821527,19,72.84674781
2970,251998466,9.216666667,0.108499096,5,46.08333327
2971,252004818,1686.316667,0.000593008,11,18549.4968
2972,252019441,20.15305556,0.049620267,289,5824.23307
2973,252039683,87.85319444,0.011382625,41,3601.98109
2974,252064521,96.42805556,0.010370426,49,4724.974654
2975,252069494,498.1333333,0.002007495,161,80199.45255
2976,252089402,21465.76667,4.66E-05,36,772767.6674
2977,252107971,11387.65,8.78E-05,17,193590.1173
2978,252123082,2547.466667,0.000392547,35,89161.29788
2979,252461709,232.8413889,0.004294769,114,26543.91889
2980,252494830,14,0.071428571,20,280.0000017
2981,252528231,259.6094444,0.00385194,13,3374.922766
2982,252551392,195.1833333,0.005123388,27,5269.950275
2983,252581714,104.9416667,0.009529103,21.5,2256.245945
2984,252585220,18.55583333,0.053891409,16,296.8933323
2985,252595517,2110.266667,0.000473874,16.5,34819.38237
2986,252613288,0,#DIV/0!,61,#DIV/0!
2987,252623380,6479.25,0.000154339,63,408192.3558
2988,252628929,1487.908333,0.000672084,28.5,42405.41361
2989,252639600,364,0.002747253,26.5,9645.999113
2990,252639927,2266.066667,0.000441293,22.5,50986.53276
2991,252692153,57.70763889,0.017328728,25,1442.691004
2992,252694474,2.941793981,0.339928631,34,100.0209953
2993,252700471,4721.408333,0.000211801,36.5,172331.5754
2994,252718887,26.0287037,0.038419124,29,754.8324111
2995,252721280,27.45048611,0.036429227,27.5,754.8883758
2996,252731003,953.225,0.00104907,20.5,19541.11737
2997,252880755,513659,1.95E-06,13,6677556.22
2998,252905048,40.80583333,0.0245063,126,5141.535034
2999,252946993,370870.5,2.70E-06,17,6304796.095
3000,253092131,45.75002315,0.021857912,24,1098.000578
3001,253119552,2522.1,0.000396495,26,65574.59741
3002,253297263,18.71083333,0.053444974,42,785.8549992
3003,253426737,80.82583333,0.012372282,50,4041.291655
3004,253434579,2417.9,0.000413582,48.5,117268.1596
3005,253485213,62009.11667,1.61E-05,14,868125.531
3006,253507775,18.14543981,0.055110265,13,235.8907184
3007,253514363,217.5901389,0.004595797,21,4569.392425
3008,253516511,20702.24167,4.83E-05,63,1304242.515
3009,253560669,96.06305556,0.010409829,31,2977.954777
3010,253565998,71.88111111,0.013911861,5,359.4055461
3011,253566579,21.19777778,0.047174756,17,360.3622242
3012,253577438,200.9344444,0.004976748,26,5224.295062
3013,253583460,9.983333333,0.100166945,130,1297.833332
3014,253585671,470.5166667,0.002125323,28,13174.46807
3015,253587605,6.141880787,0.162816576,20.5,125.9085561
3016,253589622,34.57597801,0.028921814,48.5,1676.934925
3017,253590199,30.62091435,0.032657418,32.5,995.1797169
3018,253599359,9.701608796,0.103075688,14,135.822523
3019,253609215,16.00710648,0.062472253,12,192.0852766
3020,253641146,65.1,0.015360983,35.5,2311.050015
3021,253643333,493.3666667,0.00202689,26,12827.53381
3022,253649586,1386.616667,0.00072118,72,99836.37927
3023,253655936,22.65972222,0.044131168,93,2107.354149
3024,253665264,21.4574537,0.046603852,29,622.2661595
3025,253710463,94.77375,0.010551445,35,3317.081215
3026,253751524,66.40666667,0.015058729,21.5,1427.743337
3027,253752159,17.86666667,0.055970149,15.5,276.9333346
3028,253781917,12.73315394,0.078535138,39,496.5930027
3029,253791288,84.93765046,0.011773342,60,5096.258989
3030,253803025,526.6647222,0.001898741,37.5,19749.92903
3031,253807283,9.162378472,0.109141966,53,485.6060592
3032,253812454,650.8,0.00153657,44,28635.20699
3033,253827355,2818.6,0.000354786,129.5,365008.7658
3034,253931559,29.66166667,0.033713547,76,2254.286682
3035,254355209,12989.06667,7.70E-05,61.5,798827.8662
3036,254457783,22.47569444,0.044492507,14,314.6597246
3037,254458582,52.05861111,0.019209118,126,6559.384975
3038,254507164,3579.616667,0.00027936,54,193298.9691
3039,254544635,208.2575,0.004801748,40,8330.299716
3040,254556925,407.2595833,0.002455436,21,8552.452599
3041,254561575,448.1416667,0.002231437,119,53328.86387
3042,254625109,410.9061111,0.002433646,13,5341.779371
3043,254727984,1051.408333,0.000951105,18.5,19451.05956
3044,254728075,47.84666667,0.020900098,45,2153.099952
3045,254846242,36.29245949,0.027553933,67.5,2449.741022
3046,254925636,175.9626736,0.005683023,54,9501.985123
3047,255065881,0,#DIV/0!,17,#DIV/0!
3048,255099848,23.34041667,0.042844137,205,4784.785372
3049,255115597,106.98125,0.009347432,15.5,1658.209442
3050,255159066,1289.666667,0.000775394,51,65773.01346
3051,255256993,6.056863426,0.165101956,38,230.1608105
3052,255279585,100.6652778,0.009933912,73,7348.565198
3053,255305149,61.34194444,0.016302059,50,3067.09723
3054,255320342,281.9343056,0.003546926,105.5,29744.06571
3055,255337063,29.41652778,0.033994495,36,1058.994993
3056,255385797,3331,0.00030021,11.5,38306.51877
3057,255414243,59.61722222,0.016773677,11,655.7894253
3058,255444295,4.162899306,0.240217196,23.5,97.82813384
3059,255452342,12.6385706,0.079122872,33.5,423.3921135
3060,255507002,9.100972222,0.109878371,37.5,341.2864576
3061,255652947,2256.383333,0.000443187,22,49640.44523
3062,255898329,5.63578125,0.177437689,24,135.2587499
3063,255948820,2629.183333,0.000380346,69,181413.7654
3064,255961472,158.3976389,0.006313225,41,6494.303625
3065,255968172,6677.091667,0.000149766,69.5,464057.2627
3066,255984219,463.4333333,0.002157808,39,18073.89721
3067,256049012,65.95628472,0.015161557,145,9563.661569
3068,256148224,15678.1,6.38E-05,41,642802.4934
3069,256195924,357.7,0.002795639,26,9300.199346
3070,256223635,272.0077778,0.003676365,18,4896.140617
3071,256235747,156.9891667,0.006369866,47,7378.491164
3072,256592107,130.5663079,0.007658944,13,1697.361934
3073,256628746,11356.21667,8.81E-05,24,272549.1866
3074,256629321,657.2,0.001521607,29,19058.79771
3075,256656025,89.03333333,0.011231748,110,9793.667023
3076,256656090,88.06666667,0.011355034,33,2906.200017
3077,256691711,4.608333333,0.216998192,35,161.2916664
3078,256713910,115496.7833,8.66E-06,47,5428348.685
3079,256750240,144.4463889,0.006922984,37,5344.51618
3080,256802164,69.90055556,0.014306038,29,2027.116103
3081,256815492,3.951469907,0.253070382,60.5,239.0639297
3082,256888079,9.835,0.101677682,54,531.0899987
3083,256913747,1098.733333,0.000910139,15,16480.99906
3084,256920249,26.88540509,0.037194902,26,699.0205271
3085,256930538,4493.5,0.000222544,29,130311.3092
3086,256968102,22.52111111,0.044402783,25,563.0277724
3087,257090953,216.9602778,0.004609139,47.5,10305.61239
3088,257163552,3825.591667,0.000261397,84.5,323263.0826
3089,257342858,1204.966667,0.000829898,182,219304.0591
3090,257397172,68.82516204,0.01452957,77.5,5333.950007
3091,257417622,51.81986111,0.01929762,23,1191.85682
3092,257444847,27.54555556,0.036303497,15.5,426.9561139
3093,257495926,67.00861111,0.014923455,17,1139.146397
3094,257506787,24.43944444,0.04091746,46,1124.214455
3095,257510794,57.99609954,0.017242539,43,2493.83226
3096,257512316,32.40333333,0.030861023,16.5,534.6549918
3097,257516758,86.85930556,0.011512871,15.5,1346.319263
3098,257523063,23417.98333,4.27E-05,44,1030391.877
3099,257554390,4.646388889,0.2152209,53,246.2586115
3100,257560226,64.90347222,0.015407496,19.5,1265.617723
3101,257602520,1879900,5.32E-07,27,50757317.98
3102,257669726,26.85472222,0.037237399,71,1906.685266
3103,257680985,5229.341667,0.000191229,36,188255.9654
3104,257771675,3.247916667,0.307889673,14,45.47083331
3105,257803777,143.3527778,0.006975798,5,716.7638742
3106,257826499,76.26861111,0.013111554,12,915.2233214
3107,257845035,9.848611111,0.10153716,19,187.1236107
3108,257891754,38.8,0.025773196,12,465.5999978
3109,258004461,168.2369444,0.005943998,5,841.1846707
3110,258166532,5960.483333,0.000167772,35,208616.4557
3111,258264279,16.66579861,0.060003125,78,1299.932295
3112,258378566,40.56708333,0.024650527,42.5,1724.101071
3113,258401575,1337.716667,0.000747542,56.5,75581.03759
3114,258423324,81.28444444,0.012302477,13,1056.697769
